Park,observed_on,mammal_count,num_mammals_observed,Alces alces,Antilocapra americana,Bison bison,Ursus americanus,Ursus arctos,Cervus canadensis,Canis lupus,Procyon lotor,Odocoileus virginianus,Odocoileus hemionus,ParkType,Region,State,RecreationVisits,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry
Yellowstone NP,2009-05,4,2,0,0,0,0,3,0,0,0,0,0,National Park,Intermountain ,WY,261763,34137,21049,3171,2163,733
Yellowstone NP,2009-06,17,12,0,0,4,1,4,1,2,0,0,1,National Park,Intermountain ,WY,643844,119696,94566,14701,13229,4076
Yellowstone NP,2009-07,3,3,1,0,1,0,1,0,0,0,0,0,National Park,Intermountain ,WY,900515,139691,166379,25680,15635,12381
Yellowstone NP,2009-08,10,2,0,0,10,0,0,0,0,0,0,0,National Park,Intermountain ,WY,752983,137914,146534,23325,13523,13981
Yellowstone NP,2009-09,8,2,0,0,7,0,0,0,1,0,0,0,National Park,Intermountain ,WY,489438,98539,77828,14198,16755,6811
Yellowstone NP,2009-10,1,1,0,0,0,0,0,1,0,0,0,0,National Park,Intermountain ,WY,123867,12215,3021,1414,1898,773
Yellowstone NP,2009-11,1,1,0,0,0,0,0,0,1,0,0,0,National Park,Intermountain ,WY,9397,0,0,138,253,414
Yellowstone NP,2010-01,1,1,0,0,1,0,0,0,0,0,0,0,National Park,Intermountain ,WY,25595,7485,0,99,118,97
Yellowstone NP,2010-05,6,4,0,0,3,0,1,0,0,0,0,0,National Park,Intermountain ,WY,250445,26511,17174,4416,5709,808
Yellowstone NP,2010-06,21,7,0,0,6,0,10,0,2,0,0,0,National Park,Intermountain ,WY,694841,129516,104680,15027,13696,4324
Yellowstone NP,2010-07,14,6,0,0,4,0,7,0,1,0,0,0,National Park,Intermountain ,WY,957785,128343,162261,26214,15485,15482
Yellowstone NP,2010-08,14,8,0,0,5,0,3,1,1,0,0,1,National Park,Intermountain ,WY,854837,128828,144802,24275,13245,14948
Yellowstone NP,2010-09,5,3,0,0,3,0,0,0,1,0,0,0,National Park,Intermountain ,WY,550504,127564,73249,13280,15597,7344
Yellowstone NP,2011-03,1,1,0,0,1,0,0,0,0,0,0,0,National Park,Intermountain ,WY,18728,1617,0,112,182,138
Yellowstone NP,2011-05,7,4,0,0,3,0,2,0,1,0,0,0,National Park,Intermountain ,WY,207842,26558,12037,2874,4381,580
Yellowstone NP,2011-06,24,5,0,0,18,0,2,1,2,0,0,0,National Park,Intermountain ,WY,634316,133143,92947,10922,9053,3228
Yellowstone NP,2011-07,11,3,0,0,9,0,0,0,1,0,0,0,National Park,Intermountain ,WY,906935,133835,163147,24909,14346,11107
Yellowstone NP,2011-08,21,3,0,0,18,0,2,0,1,0,0,0,National Park,Intermountain ,WY,805173,130668,145482,24922,13034,13875
Yellowstone NP,2011-09,7,6,1,1,2,0,0,1,1,0,0,0,National Park,Intermountain ,WY,536349,133167,77563,13462,14803,6488
Yellowstone NP,2011-10,8,4,0,0,5,0,1,0,1,0,0,0,National Park,Intermountain ,WY,175433,18673,6861,1571,3229,887
Yellowstone NP,2011-12,3,2,0,0,0,0,0,0,2,0,0,0,National Park,Intermountain ,WY,16514,4211,0,54,58,76
Yellowstone NP,2012-01,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,WY,24766,8819,0,32,109,69
Yellowstone NP,2012-05,24,13,0,1,3,3,4,1,1,0,0,0,National Park,Intermountain ,WY,268251,24581,18584,4637,5242,836
Yellowstone NP,2012-06,17,9,0,0,7,2,3,2,1,0,0,0,National Park,Intermountain ,WY,671825,137021,114622,16723,13725,4348
Yellowstone NP,2012-07,29,10,0,0,11,2,3,2,9,0,0,0,National Park,Intermountain ,WY,888335,130356,164885,27469,14118,12610
Yellowstone NP,2012-08,14,7,0,0,9,1,1,1,2,0,0,0,National Park,Intermountain ,WY,780286,130114,147648,25478,13242,14149
Yellowstone NP,2012-09,8,3,0,0,6,0,1,0,1,0,0,0,National Park,Intermountain ,WY,527610,139040,78791,11539,13210,6663
Yellowstone NP,2013-02,3,3,0,1,0,0,0,0,0,0,0,0,National Park,Intermountain ,WY,31053,10375,0,58,118,214
Yellowstone NP,2013-03,1,1,0,0,0,0,0,0,1,0,0,0,National Park,Intermountain ,WY,18613,4050,0,170,262,350
Yellowstone NP,2013-04,1,1,0,0,0,0,1,0,0,0,0,0,National Park,Intermountain ,WY,24606,0,0,448,698,59
Yellowstone NP,2013-05,14,8,1,0,5,1,1,3,0,0,0,0,National Park,Intermountain ,WY,293250,24229,22862,4298,5990,820
Yellowstone NP,2013-06,14,6,0,1,7,0,4,0,0,0,0,0,National Park,Intermountain ,WY,624429,134777,120024,16403,12742,5052
Yellowstone NP,2013-07,13,7,1,1,6,1,2,0,0,0,0,0,National Park,Intermountain ,WY,812212,129011,163096,27776,13827,13170
Yellowstone NP,2013-08,27,13,2,1,14,1,2,1,1,0,0,1,National Park,Intermountain ,WY,725136,129827,151418,25741,12989,13768
Yellowstone NP,2013-09,19,8,0,2,11,0,2,3,0,0,0,0,National Park,Intermountain ,WY,557925,139933,75181,12931,15958,6263
Yellowstone NP,2013-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,WY,47560,11928,314,685,858,402
Yellowstone NP,2013-11,5,4,0,0,2,0,1,1,0,0,0,1,National Park,Intermountain ,WY,11169,0,0,134,189,410
Yellowstone NP,2013-12,2,1,0,0,2,0,0,0,0,0,0,0,National Park,Intermountain ,WY,17378,2476,0,54,64,52
Yellowstone NP,2014-01,1,1,0,0,0,0,0,0,1,0,0,0,National Park,Intermountain ,WY,26778,10616,0,42,170,79
Yellowstone NP,2014-02,1,1,0,0,1,0,0,0,0,0,0,0,National Park,Intermountain ,WY,28233,10867,0,32,70,101
Yellowstone NP,2014-03,1,1,0,0,1,0,0,0,0,0,0,0,National Park,Intermountain ,WY,18778,3820,0,147,189,257
Yellowstone NP,2014-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,WY,31356,0,0,566,1104,103
Yellowstone NP,2014-05,31,10,0,0,13,0,10,0,2,0,0,0,National Park,Intermountain ,WY,310039,23858,25198,4294,5405,1091
Yellowstone NP,2014-06,29,8,0,0,19,1,6,0,1,0,0,0,National Park,Intermountain ,WY,669642,116705,115742,15702,13043,4708
Yellowstone NP,2014-07,29,12,0,1,15,2,4,1,2,0,0,0,National Park,Intermountain ,WY,858856,113801,162564,27123,24973,14228
Yellowstone NP,2014-08,15,5,0,0,9,0,0,3,0,0,0,0,National Park,Intermountain ,WY,773357,114125,152059,23434,12429,13000
Yellowstone NP,2014-09,20,5,0,0,14,0,2,0,2,0,0,0,National Park,Intermountain ,WY,571764,128827,74615,11952,15021,5862
Yellowstone NP,2014-10,9,5,0,0,5,1,2,0,1,0,0,0,National Park,Intermountain ,WY,194804,32383,9283,2736,4608,1335
Yellowstone NP,2014-11,2,2,0,0,0,1,0,0,0,0,0,1,National Park,Intermountain ,WY,11537,0,0,160,214,400
Yellowstone NP,2014-12,7,5,1,0,3,0,0,1,1,0,0,0,National Park,Intermountain ,WY,18340,5370,0,93,157,79
Yellowstone NP,2015-01,5,4,0,0,2,0,0,0,0,0,0,0,National Park,Intermountain ,WY,28091,9800,0,128,144,89
Yellowstone NP,2015-04,2,1,0,0,2,0,0,0,0,0,0,0,National Park,Intermountain ,WY,46600,0,0,1053,1306,112
Yellowstone NP,2015-05,32,11,0,1,11,7,7,1,1,0,0,0,National Park,Intermountain ,WY,386064,43306,36651,5686,8150,1292
Yellowstone NP,2015-06,30,10,0,0,17,0,0,4,2,0,0,0,National Park,Intermountain ,WY,780768,124376,134580,19363,12899,5631
Yellowstone NP,2015-07,57,13,0,1,28,0,12,8,1,0,0,0,National Park,Intermountain ,WY,980702,106076,163336,27747,13408,14663
Yellowstone NP,2015-08,26,6,0,0,17,0,6,3,0,0,0,0,National Park,Intermountain ,WY,854408,117106,155110,27597,12813,13703
Yellowstone NP,2015-09,13,10,0,0,4,1,1,2,0,0,0,1,National Park,Intermountain ,WY,680213,120321,83008,17062,15610,7348
Yellowstone NP,2015-10,10,3,0,0,7,0,2,1,0,0,0,0,National Park,Intermountain ,WY,252013,14974,12294,4797,4694,1296
Yellowstone NP,2016-01,1,1,0,0,1,0,0,0,0,0,0,0,National Park,Intermountain ,WY,30621,9953,0,192,125,108
Yellowstone NP,2016-02,8,4,0,0,4,1,0,0,1,0,0,0,National Park,Intermountain ,WY,36327,10494,0,106,179,440
Yellowstone NP,2016-04,3,3,0,0,0,0,1,0,0,0,0,0,National Park,Intermountain ,WY,59253,0,550,1264,1728,170
Yellowstone NP,2016-05,24,15,0,1,8,2,2,2,1,0,0,0,National Park,Intermountain ,WY,444630,36544,41393,5248,6618,1501
Yellowstone NP,2016-06,63,17,0,2,27,5,8,4,4,0,0,0,National Park,Intermountain ,WY,838316,127306,134716,20381,13274,6604
Yellowstone NP,2016-07,62,19,0,2,22,1,3,7,9,0,0,1,National Park,Intermountain ,WY,995917,120668,163452,29024,12998,14173
Yellowstone NP,2016-08,72,17,1,1,38,2,6,9,4,0,0,1,National Park,Intermountain ,WY,841036,119995,152641,27075,12256,13412
Yellowstone NP,2016-09,30,13,0,0,11,1,3,3,3,0,0,1,National Park,Intermountain ,WY,701754,132013,81302,14432,15968,6522
Yellowstone NP,2016-10,19,7,0,0,12,0,1,3,1,0,0,0,National Park,Intermountain ,WY,242004,18193,9014,2877,4662,794
Yellowstone NP,2016-11,3,2,0,0,2,0,0,0,0,0,0,0,National Park,Intermountain ,WY,24710,0,0,560,707,421
Yellowstone NP,2016-12,8,3,0,0,7,0,0,0,0,0,0,0,National Park,Intermountain ,WY,19685,2994,0,42,118,143
Yellowstone NP,2017-01,8,6,0,0,2,0,0,1,1,0,0,0,National Park,Intermountain ,WY,29518,6272,0,154,93,89
Yellowstone NP,2017-03,5,4,0,1,1,0,0,1,0,0,0,0,National Park,Intermountain ,WY,23897,787,0,349,448,328
Yellowstone NP,2017-04,5,2,0,0,4,0,0,0,0,0,0,0,National Park,Intermountain ,WY,45160,0,790,963,1344,135
Yellowstone NP,2017-05,57,18,1,1,30,3,3,5,2,0,0,1,National Park,Intermountain ,WY,419635,35832,44591,5290,10541,1321
Yellowstone NP,2017-06,93,21,1,6,33,9,7,6,4,0,0,0,National Park,Intermountain ,WY,803652,130074,140662,16938,12842,5304
Yellowstone NP,2017-07,122,23,1,2,58,7,2,17,8,0,0,3,National Park,Intermountain ,WY,962404,128237,163149,28678,12413,12942
Yellowstone NP,2017-08,82,16,1,4,39,0,7,12,4,0,0,0,National Park,Intermountain ,WY,916166,133646,162805,28960,12714,15515
Yellowstone NP,2017-09,44,13,0,3,20,1,5,2,4,0,0,1,National Park,Intermountain ,WY,640068,141771,91178,12000,13946,6216
Yellowstone NP,2017-10,19,9,0,0,8,0,0,2,0,0,0,0,National Park,Intermountain ,WY,211987,25863,7923,2477,4931,1010
Yellowstone NP,2017-11,9,7,0,0,1,0,0,1,1,0,0,0,National Park,Intermountain ,WY,10468,0,0,253,218,237
Yellowstone NP,2017-12,4,3,0,0,2,0,0,0,0,0,0,0,National Park,Intermountain ,WY,21294,4374,0,125,131,50
Yellowstone NP,2018-01,20,10,0,1,10,0,0,0,1,0,0,0,National Park,Intermountain ,WY,29179,10069,0,118,141,104
Yellowstone NP,2018-02,9,4,0,0,7,0,0,0,1,0,0,0,National Park,Intermountain ,WY,34263,10337,0,131,186,61
Yellowstone NP,2018-03,2,1,0,0,2,0,0,0,0,0,0,0,National Park,Intermountain ,WY,22741,3591,0,227,365,173
Yellowstone NP,2018-04,15,9,0,1,2,0,2,0,1,0,0,1,National Park,Intermountain ,WY,37766,0,1456,538,1446,91
Yellowstone NP,2018-05,108,20,3,2,61,2,11,5,4,0,0,1,National Park,Intermountain ,WY,446875,43540,40905,3862,6122,1263
Yellowstone NP,2018-06,74,15,1,2,32,11,5,12,2,0,0,1,National Park,Intermountain ,WY,810884,151190,135945,16627,13725,4741
Yellowstone NP,2018-07,109,21,0,2,57,8,4,18,2,0,0,1,National Park,Intermountain ,WY,940563,133474,161476,26387,15331,13239
Yellowstone NP,2018-08,51,14,1,3,26,0,2,9,2,0,0,1,National Park,Intermountain ,WY,813970,134072,149767,24458,15126,14180
Yellowstone NP,2018-09,77,15,0,4,33,2,7,12,3,0,0,2,National Park,Intermountain ,WY,724454,146640,118722,13101,16150,7066
Yellowstone NP,2018-10,22,7,0,0,11,0,3,2,2,0,0,1,National Park,Intermountain ,WY,218076,0,7818,2765,5744,905
Yellowstone NP,2018-11,3,2,0,0,2,1,0,0,0,0,0,0,National Park,Intermountain ,WY,13849,0,0,214,259,139
Yellowstone NP,2018-12,10,7,1,0,2,0,0,0,1,0,0,0,National Park,Intermountain ,WY,22380,0,0,134,176,16
Yellowstone NP,2019-01,24,11,0,1,4,0,0,7,3,0,0,0,National Park,Intermountain ,WY,33896,6485,0,96,198,27
Yellowstone NP,2019-02,17,6,0,0,4,0,0,4,0,0,0,0,National Park,Intermountain ,WY,31650,6222,0,32,83,81
Yellowstone NP,2019-03,9,5,0,0,3,0,0,0,1,0,0,1,National Park,Intermountain ,WY,28695,0,0,182,294,115
Yellowstone NP,2019-04,15,8,0,0,6,1,2,2,2,0,0,0,National Park,Intermountain ,WY,48150,0,1290,643,1517,80
Yellowstone NP,2019-05,215,27,5,9,68,18,27,20,9,0,1,3,National Park,Intermountain ,WY,434385,38458,9520,4531,6906,929
Yellowstone NP,2019-06,255,31,4,12,91,25,20,22,10,0,0,2,National Park,Intermountain ,WY,781853,142253,107667,13302,14541,4160
Yellowstone NP,2019-07,224,35,0,6,96,20,12,25,8,0,0,6,National Park,Intermountain ,WY,936062,142253,138611,27136,16227,12556
Yellowstone NP,2019-08,103,22,0,4,39,7,6,15,7,0,0,2,National Park,Intermountain ,WY,820006,129929,126832,22458,17389,13287
Yellowstone NP,2019-09,134,19,0,7,58,5,12,18,15,0,0,3,National Park,Intermountain ,WY,693118,145510,85171,10822,18691,6034
Yellowstone NP,2019-10,61,16,2,2,20,5,10,10,3,0,0,0,National Park,Intermountain ,WY,171339,38965,5562,1494,3834,905
Yellowstone NP,2019-11,10,5,0,0,3,0,0,2,2,0,0,0,National Park,Intermountain ,WY,15628,0,0,182,419,9
Yellowstone NP,2019-12,9,4,0,0,6,0,0,1,1,0,0,0,National Park,Intermountain ,WY,25506,3560,0,144,195,53
Yosemite NP,2008-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,295547,53955,0,32305,22596,3805
Yosemite NP,2009-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,586591,109059,0,130677,40800,48712
Yosemite NP,2011-05,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,356588,78059,0,35575,36896,4226
Yosemite NP,2012-05,2,1,0,0,0,0,0,0,0,0,0,2,National Park,Pacific West ,CA,356500,78226,0,37934,26788,9693
Yosemite NP,2013-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,165409,36768,0,5950,9272,1343
Yosemite NP,2013-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,231178,48277,0,27012,26376,1871
Yosemite NP,2013-05,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Pacific West ,CA,370422,74414,0,54719,24188,9469
Yosemite NP,2013-06,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,508941,117031,0,89411,27932,29545
Yosemite NP,2013-07,3,3,0,0,0,1,0,0,0,0,0,1,National Park,Pacific West ,CA,611538,110062,0,114832,56544,58983
Yosemite NP,2013-08,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,552137,110283,0,92378,34936,51602
Yosemite NP,2013-09,8,5,0,0,0,0,0,0,0,0,0,3,National Park,Pacific West ,CA,460855,84075,0,48365,37944,15814
Yosemite NP,2014-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,242722,60558,0,23924,10348,0
Yosemite NP,2014-05,5,3,0,0,0,1,0,0,0,0,0,3,National Park,Pacific West ,CA,333308,77383,0,46029,14580,11954
Yosemite NP,2014-06,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,496363,117623,0,88975,30668,35173
Yosemite NP,2014-07,7,4,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,623663,110138,0,105615,26540,61924
Yosemite NP,2014-08,3,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,654157,111070,0,104217,25376,52048
Yosemite NP,2014-10,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,354769,64545,0,30559,14640,4932
Yosemite NP,2014-11,3,2,0,0,0,0,0,0,0,0,0,2,National Park,Pacific West ,CA,203678,41900,0,7221,5540,718
Yosemite NP,2014-12,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,134491,43141,0,3772,3692,547
Yosemite NP,2015-03,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,194667,113939,0,16773,6832,3034
Yosemite NP,2015-04,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,281328,68440,0,38690,20388,3608
Yosemite NP,2015-05,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,408121,77297,0,50694,36948,15069
Yosemite NP,2015-06,4,4,0,0,0,1,0,0,0,0,0,1,National Park,Pacific West ,CA,545231,119924,0,95954,40192,42707
Yosemite NP,2015-07,13,8,0,0,0,1,0,0,0,0,0,4,National Park,Pacific West ,CA,626009,109117,0,121937,52660,61924
Yosemite NP,2015-08,7,4,0,0,0,0,0,0,0,0,0,2,National Park,Pacific West ,CA,636936,110022,0,116880,44948,48027
Yosemite NP,2015-09,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,527402,106307,0,88597,32512,28548
Yosemite NP,2015-11,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,169425,42232,0,10871,9644,661
Yosemite NP,2015-12,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,140241,57613,0,2875,2204,0
Yosemite NP,2016-02,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,201601,32744,0,5665,3036,1706
Yosemite NP,2016-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,305092,54226,0,30405,29592,2505
Yosemite NP,2016-05,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,457309,70026,0,44848,34068,11461
Yosemite NP,2016-06,8,4,0,0,0,2,0,0,0,0,0,1,National Park,Pacific West ,CA,703614,78361,0,64090,45920,40216
Yosemite NP,2016-07,5,4,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,780728,98544,0,106333,78060,62848
Yosemite NP,2016-08,6,2,0,0,0,0,0,0,0,0,0,4,National Park,Pacific West ,CA,692450,103365,0,87435,59376,55045
Yosemite NP,2016-09,9,4,0,0,0,0,0,0,0,0,0,2,National Park,Pacific West ,CA,598428,100420,0,83544,58980,31928
Yosemite NP,2016-10,4,2,0,0,0,0,0,0,0,0,0,2,National Park,Pacific West ,CA,483232,59912,0,37584,31392,6420
Yosemite NP,2016-11,4,3,0,0,0,1,0,0,0,0,0,1,National Park,Pacific West ,CA,218998,40500,0,15830,14128,2070
Yosemite NP,2016-12,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,160646,36336,0,3341,2096,0
Yosemite NP,2017-01,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,120025,20774,0,2673,1512,524
Yosemite NP,2017-03,8,5,0,0,0,1,0,0,0,0,0,3,National Park,Pacific West ,CA,166793,36004,0,8550,9464,1618
Yosemite NP,2017-04,2,2,0,0,0,1,0,0,0,0,0,1,National Park,Pacific West ,CA,302553,97516,0,28454,26220,1873
Yosemite NP,2017-05,11,4,0,0,0,0,0,0,0,0,0,6,National Park,Pacific West ,CA,471844,128229,0,40621,31744,7590
Yosemite NP,2017-06,11,7,0,0,0,3,0,0,0,0,0,3,National Park,Pacific West ,CA,565702,100905,0,43997,30396,21470
Yosemite NP,2017-07,17,8,0,0,0,2,0,0,0,0,0,7,National Park,Pacific West ,CA,633351,89475,0,64138,39624,46706
Yosemite NP,2017-08,20,8,0,0,0,2,0,0,0,0,0,11,National Park,Pacific West ,CA,615892,95182,0,97353,45604,47543
Yosemite NP,2017-09,15,5,0,0,0,1,0,0,0,0,0,6,National Park,Pacific West ,CA,566279,97783,0,92634,44640,30670
Yosemite NP,2017-10,14,9,0,0,0,1,0,0,0,0,0,3,National Park,Pacific West ,CA,429827,59912,0,54394,42300,7464
Yosemite NP,2017-11,4,3,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,217927,40500,0,13921,12764,874
Yosemite NP,2017-12,4,2,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,127276,36336,0,6783,6284,467
Yosemite NP,2018-01,3,3,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,129432,27155,0,551,428,908
Yosemite NP,2018-02,6,5,0,0,0,0,0,0,0,0,0,3,National Park,Pacific West ,CA,143321,26428,0,5860,5972,950
Yosemite NP,2018-03,4,4,0,0,0,0,0,0,0,0,0,1,National Park,Pacific West ,CA,170681,38028,0,8743,9992,449
Yosemite NP,2018-04,10,4,0,0,0,0,0,0,0,0,0,5,National Park,Pacific West ,CA,278349,51551,0,31141,29312,2028
Yosemite NP,2018-05,22,10,0,0,0,6,0,0,0,0,0,3,National Park,Pacific West ,CA,385670,70712,0,43097,35412,8974
Yosemite NP,2018-06,13,6,0,0,0,3,0,0,0,0,0,5,National Park,Pacific West ,CA,543690,107221,0,72270,48456,34108
Yosemite NP,2018-07,30,13,0,0,0,3,0,0,0,0,0,10,National Park,Pacific West ,CA,504230,86144,0,67527,36400,42687
Yosemite NP,2018-08,10,6,0,0,0,1,0,0,0,0,0,2,National Park,Pacific West ,CA,441867,23292,0,40542,25880,25816
Yosemite NP,2018-09,14,7,0,0,0,3,0,0,0,0,0,7,National Park,Pacific West ,CA,524387,93083,0,33372,17540,0
Yosemite NP,2018-10,18,10,0,0,0,0,0,0,0,0,0,6,National Park,Pacific West ,CA,360776,58375,0,30978,27124,6391
Yosemite NP,2018-11,20,8,0,0,0,3,0,0,0,0,0,10,National Park,Pacific West ,CA,215854,40974,0,16369,18196,1433
Yosemite NP,2018-12,7,4,0,0,0,1,0,0,0,1,0,4,National Park,Pacific West ,CA,311179,31309,0,4369,5036,833
Yosemite NP,2019-01,4,2,0,0,0,0,0,0,0,0,0,3,National Park,Pacific West ,CA,116746,23306,0,2946,3388,538
Yosemite NP,2019-02,6,6,0,0,0,0,0,0,0,1,0,2,National Park,Pacific West ,CA,111665,17093,0,488,400,635
Yosemite NP,2019-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Pacific West ,CA,173610,30665,0,1043,1328,1468
Yosemite NP,2019-04,15,10,0,0,0,4,0,0,0,0,0,2,National Park,Pacific West ,CA,297207,45741,0,20367,13668,1531
Yosemite NP,2019-05,17,8,0,0,0,2,0,0,0,0,0,5,National Park,Pacific West ,CA,393004,59043,0,31507,16968,4924
Yosemite NP,2019-06,29,12,0,0,0,5,0,1,0,1,0,9,National Park,Pacific West ,CA,496625,90910,0,36110,9524,19050
Yosemite NP,2019-07,32,9,0,0,0,6,0,0,0,0,0,10,National Park,Pacific West ,CA,717462,84692,0,93530,32000,48052
Yosemite NP,2019-08,54,14,0,0,0,4,0,0,0,0,0,13,National Park,Pacific West ,CA,703153,91329,0,116330,46524,42027
Yosemite NP,2019-09,32,15,0,0,0,2,0,0,0,0,0,5,National Park,Pacific West ,CA,584664,99853,0,105165,41988,28464
Yosemite NP,2019-10,20,10,0,0,0,2,0,0,0,0,0,7,National Park,Pacific West ,CA,448939,63733,0,43415,29664,7619
Yosemite NP,2019-11,12,7,0,0,0,3,0,0,0,0,0,4,National Park,Pacific West ,CA,230598,40334,0,14666,12564,1182
Yosemite NP,2019-12,16,7,0,0,0,0,0,0,0,0,0,3,National Park,Pacific West ,CA,149188,35574,0,4018,3932,88
Zion NP,2009-08,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,372157,8975,0,14646,7543,6248
Zion NP,2013-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,292765,8121,0,12671,11399,3833
Zion NP,2013-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,379129,8639,0,16671,7488,12558
Zion NP,2014-07,3,3,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,407153,8875,0,17511,6794,1860
Zion NP,2014-08,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,391973,9412,0,17441,6856,2073
Zion NP,2015-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,479538,9075,0,17272,7059,2483
Zion NP,2015-08,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,455487,8572,0,17664,7376,2427
Zion NP,2015-10,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,314966,6826,0,12728,8809,2297
Zion NP,2015-12,2,1,0,0,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,97503,5271,0,1500,1343,149
Zion NP,2016-02,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,117510,3743,0,2452,1587,289
Zion NP,2016-06,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,544890,9909,0,17225,6679,3999
Zion NP,2016-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,599961,9136,0,17904,6880,2481
Zion NP,2016-08,3,3,0,0,0,0,0,1,0,0,0,1,National Park,Intermountain ,UT,477507,8795,0,17766,6978,2481
Zion NP,2016-09,2,1,0,0,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,497825,8588,0,15688,8063,3245
Zion NP,2016-10,4,3,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,412916,6857,0,12825,6888,3767
Zion NP,2016-11,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,232271,7222,0,8972,5582,1425
Zion NP,2016-12,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,124438,5525,0,1633,1099,760
Zion NP,2017-03,5,5,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,345476,9081,0,13840,6985,2871
Zion NP,2017-05,5,3,0,0,0,0,0,0,0,0,0,4,National Park,Intermountain ,UT,509017,6906,0,14315,7799,4234
Zion NP,2017-06,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,533252,9639,0,16918,6833,3209
Zion NP,2017-07,15,10,0,0,0,0,0,0,0,1,0,2,National Park,Intermountain ,UT,576349,8968,0,17498,6391,2588
Zion NP,2017-08,8,5,0,0,0,0,0,0,0,0,0,3,National Park,Intermountain ,UT,529684,8872,0,17438,6887,2018
Zion NP,2017-10,3,2,0,0,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,422377,6960,0,12850,9177,2822
Zion NP,2017-11,5,3,0,0,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,222069,7191,0,9363,7355,1250
Zion NP,2018-01,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,107960,4683,0,1987,1120,170
Zion NP,2018-02,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,127790,3775,0,2123,1410,291
Zion NP,2018-03,7,4,0,0,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,373523,7719,0,12949,6828,2634
